iter	Logloss
162	0.395578772
163	0.3941458705
164	0.3934530291
165	0.3923699787
166	0.3914797813
167	0.389869449
168	0.3888262256
169	0.3875737977
170	0.3865642492
171	0.3852123173
172	0.3838983564
173	0.3827854556
174	0.381899711
175	0.3810725811
176	0.3802256976
177	0.3786904448
178	0.3776662698
179	0.3764261104
180	0.3754030174
181	0.3747284049
182	0.3738300556
183	0.3726655774
184	0.3716371792
185	0.3705669874
186	0.3696664219
187	0.3686898369
188	0.3677126711
189	0.3659372233
190	0.3651207005
191	0.3640642707
192	0.3632744815
193	0.3621515594
194	0.360915689
195	0.360120427
196	0.3588649877
197	0.3579262562
198	0.3569184675
199	0.3557458619
200	0.3546934131
201	0.3538904766
202	0.3526879904
203	0.3518613016
204	0.3508454026
205	0.3497274366
206	0.3487509053
207	0.3479446539
208	0.3469879867
209	0.345927717
210	0.3451336177
211	0.3443378364
212	0.3432529128
213	0.3421569462
214	0.3408793882
215	0.3400695177
216	0.3388560049
217	0.337850391
218	0.3368874094
219	0.3356293266
220	0.3349832227
221	0.3339826028
222	0.3330624887
223	0.3320773649
224	0.331453408
225	0.3304028948
226	0.3295459234
227	0.3286953638
228	0.327243996
229	0.3262496706
230	0.3253296873
231	0.3244977982
232	0.3237135596
233	0.322866224
234	0.3220663346
235	0.3213851318
236	0.3206534246
237	0.3199328811
238	0.319025293
239	0.3181206523
240	0.3172833336
241	0.3167818691
242	0.3158999538
243	0.3148469485
244	0.3139712472
245	0.3131836929
246	0.3124211713
247	0.3117023818
248	0.3107765223
249	0.3098901422
250	0.3089442562
251	0.3082357134
252	0.3070471269
253	0.3064559644
254	0.3057531432
255	0.3049988732
256	0.3043527466
257	0.3034990057
258	0.3030342266
259	0.3021235723
260	0.3012093633
261	0.3004173301
262	0.2993163703
263	0.2983579806
264	0.2973057694
265	0.2964270928
266	0.2957960224
267	0.2952154341
268	0.2943938173
269	0.2936566556
270	0.2926350127
271	0.2916109016
272	0.2907799966
273	0.2901570631
274	0.2892931078
275	0.2886281913
276	0.2876543672
277	0.2867670575
278	0.2858809358
279	0.2850899617
280	0.284313792
281	0.2836457808
282	0.2828792571
283	0.2823542612
284	0.2815185306
285	0.280902305
286	0.2801079475
287	0.2793849385
288	0.2789165771
289	0.2781213512
290	0.277218062
291	0.2761640378
292	0.2755904945
293	0.2749555107
294	0.2743568264
295	0.2735813925
296	0.2729147426
297	0.2722394195
298	0.2717294751
299	0.2712026294
300	0.2706042362
301	0.2703480869
302	0.269426455
303	0.2688835056
304	0.2682380375
305	0.2678615393
306	0.2672356051
307	0.2663384358
308	0.2657050648
309	0.2651074687
310	0.2645910422
311	0.2638080487
312	0.2631984569
313	0.262342558
314	0.2618225814
315	0.2612748661
316	0.2605809372
317	0.259997342
318	0.2594374886
319	0.2589756534
320	0.258316086
321	0.2577705542
322	0.2572771559
323	0.2568070318
324	0.2560690837
325	0.2554132886
326	0.2551086353
327	0.2543581127
328	0.2538579823
329	0.2534316523
330	0.2530090638
331	0.2525743212
332	0.2521240052
333	0.2514207426
334	0.2509109882
335	0.2502568324
336	0.2499097663
337	0.2494179925
338	0.2488678673
339	0.248250014
340	0.2475375367
341	0.2469443845
342	0.2464983235
343	0.2458897446
344	0.2453044022
345	0.2447562557
346	0.2439063713
347	0.243381837
348	0.2428646439
349	0.2423183164
350	0.2417509344
351	0.2410747367
352	0.2404239292
353	0.2398980587
354	0.2392888667
355	0.2387718489
356	0.2381407743
357	0.2372862963
358	0.2368474474
359	0.2362106029
360	0.235674247
361	0.2351476911
362	0.2346071845
363	0.2342546864
364	0.2335306405
365	0.2332334102
366	0.2329410808
367	0.2324218096
368	0.2319682754
369	0.2315396257
370	0.2309057619
371	0.2302689569
372	0.2298711178
373	0.2291797009
374	0.2286565022
375	0.2281387055
376	0.227554433
377	0.2271617436
378	0.2265269658
379	0.2261053379
380	0.2255391446
381	0.2251001817
382	0.2246622703
383	0.2244077556
384	0.2239073199
385	0.2234808558
386	0.222944765
387	0.2224794456
388	0.2220266671
389	0.2214452636
390	0.220828054
391	0.2204018275
392	0.2198955081
393	0.2194125405
394	0.2188178472
395	0.2184583145
396	0.2179779824
397	0.2176248157
398	0.2171944104
399	0.2168267041
400	0.2163712891
401	0.2157429251
402	0.2153216719
403	0.2149240221
404	0.2146305462
405	0.2143209435
406	0.2136312272
407	0.2132923504
408	0.2129826292
409	0.2125821516
410	0.2118897765
411	0.2113909986
412	0.2110252006
413	0.2105391318
414	0.2101220809
415	0.20978526
416	0.2091621977
417	0.2086081449
418	0.2082762329
419	0.2077442507
420	0.2073332327
421	0.2068025443
422	0.2062659065
423	0.2058484237
424	0.2054095336
425	0.2048243238
426	0.2044440837
427	0.2039341845
428	0.2033144054
429	0.2029347376
430	0.2024532122
431	0.2019103996
432	0.2012712087
433	0.2007646593
434	0.2002773333
435	0.1998364115
436	0.1997472346
437	0.1994692014
438	0.1991739945
439	0.1987004188
440	0.1981808273
441	0.1977786024
442	0.197391598
443	0.1970610993
444	0.1966097071
445	0.1962231032
446	0.1958172447
447	0.1954365825
448	0.1950045789
449	0.1946329937
450	0.1942451371
451	0.1938250169
452	0.1934817261
453	0.1931222143
454	0.1928090582
455	0.1923338128
456	0.1920022618
457	0.1915068218
458	0.1910080017
459	0.1907519814
460	0.1903390151
461	0.1897500629
462	0.1893507854
463	0.1889286766
464	0.1886067973
465	0.1882113675
466	0.1878221687
467	0.18745985
468	0.1871105138
469	0.1868616499
470	0.1865291849
471	0.1861726784
472	0.1857376761
473	0.1853851652
474	0.1850371284
475	0.184647255
476	0.1843020787
477	0.1838727338
478	0.1834121715
479	0.1832343364
480	0.1827740007
481	0.1825133491
482	0.1822977795
483	0.1819066815
484	0.1815532909
485	0.1812446273
486	0.1808667827
487	0.1804762276
488	0.1800163245
489	0.1798389207
490	0.1795112109
491	0.1792143441
492	0.1789563127
493	0.1786872886
494	0.1783815593
495	0.177975993
496	0.1774350077
497	0.1770011731
498	0.1766945792
499	0.1761946657
500	0.1759044134
501	0.1756204994
502	0.1751844526
503	0.1748049518
504	0.1745578238
505	0.1742296183
506	0.1739889554
507	0.1735852001
508	0.1731597649
509	0.1727508049
510	0.1725239105
511	0.1719941149
512	0.1716418304
513	0.1712283873
514	0.1709934969
515	0.1706429347
516	0.1702943427
517	0.1700868996
518	0.1696456751
519	0.1693862565
520	0.1690354551
521	0.1686272966
522	0.1683816685
523	0.1679794573
524	0.1678078203
525	0.1675035246
526	0.1671964891
527	0.1669487716
528	0.1665872357
529	0.1662985557
530	0.1660308727
531	0.1657228684
532	0.1654664808
533	0.1650868426
534	0.1647766014
535	0.1644158501
536	0.1641444555
537	0.163724627
538	0.1634164361
539	0.1629689341
540	0.1625754115
541	0.1622748781
542	0.1618906452
543	0.1614459824
544	0.1611980503
545	0.160905712
546	0.1606460445
547	0.1603263294
548	0.1600065673
549	0.159783752
550	0.1594266423
551	0.159027358
552	0.1586679177
553	0.1583924953
554	0.1580126136
555	0.1576816619
556	0.1574447643
557	0.1570949026
558	0.1567091626
559	0.1565157
560	0.1561426416
561	0.1559001502
562	0.1554319664
563	0.1550962872
564	0.1548779366
565	0.1544891909
566	0.1542013694
567	0.1540067896
568	0.1537351206
569	0.1534840308
570	0.153204996
571	0.1529604194
572	0.1526799171
573	0.1524850563
574	0.1522565664
575	0.1518877258
576	0.1516193747
577	0.1513789794
578	0.151147335
579	0.150857602
580	0.1504249947
581	0.1502110774
582	0.1498362706
583	0.1495964807
584	0.1494201828
585	0.1491403513
586	0.1489529689
587	0.1487303917
588	0.1485667679
589	0.1482388826
590	0.1479560533
591	0.1477365906
592	0.14736815
593	0.1471384292
594	0.1467661286
595	0.1464564736
596	0.1462577798
597	0.1460184439
598	0.1458282174
599	0.145631501
600	0.1454981715
601	0.1452504337
602	0.1449101115
603	0.144661818
604	0.1443766833
605	0.1441926984
606	0.1439698249
607	0.1437758554
608	0.143524639
609	0.1433133414
610	0.1430853635
611	0.1428504539
612	0.1426254357
613	0.142377073
614	0.1422240364
615	0.142014449
616	0.1417488155
617	0.1415001383
618	0.1412555519
619	0.140918026
620	0.1407234161
621	0.1405244329
622	0.1402622593
623	0.1400350928
624	0.139859146
625	0.1396616626
626	0.1394497549
627	0.1391854584
628	0.1389803242
629	0.1386270705
630	0.1383643989
631	0.1380506855
632	0.1378291433
633	0.1375118862
634	0.1372900117
635	0.1370375049
636	0.1367515397
637	0.1365660819
638	0.136370569
639	0.1361784902
640	0.1359533713
641	0.1356978819
642	0.1355088074
643	0.1352636559
644	0.1349970439
645	0.1347939566
646	0.1345707771
647	0.1342767419
648	0.1340629004
649	0.1337648081
650	0.1336115895
651	0.1332785117
652	0.1329707954
653	0.1328396489
654	0.1326545905
655	0.132430023
656	0.1322261086
657	0.1320913976
658	0.131845038
659	0.1317316203
660	0.1315727574
661	0.1313824941
662	0.1311372609
663	0.130964658
664	0.1307936031
665	0.1306087688
666	0.1304427378
667	0.1302704952
668	0.130083186
669	0.1298107622
670	0.1296181529
671	0.1294217279
672	0.1291938017
673	0.1288599949
674	0.1287680029
675	0.1284717503
676	0.1282420179
677	0.1280269741
678	0.1278520309
679	0.1276021774
680	0.1273661573
681	0.127162743
682	0.1268893239
683	0.1266967755
684	0.126532432
685	0.1262788092
686	0.1261021575
687	0.1259509199
688	0.1258177443
689	0.1256395208
690	0.1254598142
691	0.1252616947
692	0.1250828485
693	0.1249616024
694	0.1247654612
695	0.1245755326
696	0.1243197611
697	0.1240671602
698	0.1238483164
699	0.1237087192
700	0.1235256234
701	0.1232679207
702	0.123067521
703	0.1228851686
704	0.1227534996
705	0.1224919665
706	0.1222960389
707	0.1220740931
708	0.1218637985
709	0.121570455
710	0.1213184979
711	0.1211439236
712	0.1209513289
713	0.1207080273
714	0.1205983435
715	0.1204227981
716	0.1201746575
717	0.1199544128
718	0.1198350497
719	0.1197290787
720	0.1195421723
721	0.1193555306
722	0.1191587425
723	0.1189739772
724	0.1188538337
725	0.1186209561
726	0.1184475486
727	0.1181949441
728	0.1178922147
729	0.1177055221
730	0.117560768
731	0.1174422858
732	0.1172421822
733	0.1169736334
734	0.1168404771
735	0.1165901998
736	0.1164403278
737	0.1161897354
738	0.1159947481
739	0.1158251497
740	0.1155668711
741	0.1153671109
742	0.1152102467
743	0.1150506235
744	0.114909878
745	0.1146870261
746	0.1144693139
747	0.1143184899
748	0.1141184483
749	0.1140054023
750	0.1138673617
751	0.1136641967
752	0.1134239571
753	0.1132537392
754	0.1130542994
755	0.1128911619
756	0.1127127283
757	0.1124900089
758	0.1123142773
759	0.1121784994
760	0.1119751373
761	0.1118514145
762	0.1116896275
763	0.1115161697
764	0.1112856587
765	0.1110849127
766	0.1108616301
767	0.1107826301
768	0.1106381185
769	0.1105509945
770	0.1103614142
771	0.1102109292
772	0.1100968568
773	0.1099639858
774	0.1097671352
775	0.1095606309
776	0.109416474
777	0.1092852341
778	0.1091710244
779	0.1090460214
780	0.1089151592
781	0.1086946759
782	0.1085501068
783	0.108426143
784	0.1083117241
785	0.1081286503
786	0.1080096865
787	0.1077892428
788	0.1076196661
789	0.1075084327
790	0.1073232893
791	0.1071640431
792	0.1069425858
793	0.1068227647
794	0.106686463
795	0.1065600302
796	0.1064503426
797	0.1063057362
798	0.1061279086
799	0.1060206752
800	0.1057939492
801	0.1056672095
802	0.1055526605
803	0.1053985074
804	0.1052566879
805	0.1051206782
806	0.1049987171
807	0.1048475725
808	0.1046721781
809	0.1043943593
810	0.104270052
811	0.1041669849
812	0.1040292648
813	0.1037992848
814	0.1036364823
815	0.1034729389
816	0.1033676082
817	0.1032034811
818	0.1030651118
819	0.1029061351
820	0.1027682797
821	0.1026617421
822	0.1025257086
823	0.1023866205
824	0.1021697022
825	0.1019509993
826	0.1017676452
827	0.1016954642
828	0.1015485363
829	0.1013774744
830	0.1012476772
831	0.1010304191
832	0.1008554193
833	0.1006363833
834	0.1005712881
835	0.1003723292
836	0.1002042752
837	0.1000215732
838	0.09986059845
839	0.09974300581
840	0.09962140945
841	0.09951565309
842	0.09941353647
843	0.09930839868
844	0.09920544308
845	0.09902707151
846	0.0988516918
847	0.09870886418
848	0.09857723711
849	0.09843889108
850	0.09835202134
851	0.09824974939
852	0.09809066671
853	0.09791096498
854	0.09776696712
855	0.09764930541
856	0.09744930624
857	0.09734342451
858	0.09725182588
859	0.09713512634
860	0.0969626713
861	0.09684367706
862	0.09669802664
863	0.09659579
864	0.09646522427
865	0.09631477778
866	0.0961081671
867	0.09592909854
868	0.09585223321
869	0.09575363061
870	0.09562028289
871	0.09546800153
872	0.09532255197
873	0.09518784563
874	0.09507083774
875	0.0948622769
876	0.09469963774
877	0.09460727711
878	0.09440502405
879	0.09428546601
880	0.09418923417
881	0.09405586294
882	0.09390171945
883	0.09376065188
884	0.09359250885
885	0.09345989026
886	0.0933313223
887	0.09321451322
888	0.09311025807
889	0.09290092852
890	0.09276980672
891	0.09263595439
892	0.09255111971
893	0.09241268929
894	0.09231872846
895	0.0921642064
896	0.09205576514
897	0.09187654655
898	0.09175715537
899	0.09161923904
900	0.09145560358
901	0.09135588327
902	0.09127020012
903	0.09108059452
904	0.09096927328
905	0.09084155822
906	0.09074753149
907	0.0905816964
908	0.09049117902
909	0.09037998654
910	0.09026520129
911	0.09016166504
912	0.08996839007
913	0.08982837328
914	0.08971624396
915	0.08957989683
916	0.08945044998
917	0.0892842111
918	0.08920275579
919	0.08903350102
920	0.08892501774
921	0.08877115886
922	0.08866332102
923	0.08858135092
924	0.08847829868
925	0.08835944509
926	0.08826990971
927	0.08815874749
928	0.08805924077
929	0.08789996923
930	0.08775680826
931	0.08764923896
932	0.08748164973
933	0.08733275119
934	0.08720093718
935	0.08709472956
936	0.08701430767
937	0.0869503653
938	0.08681822171
939	0.08667393864
940	0.08658986061
941	0.08642323696
942	0.0862579716
943	0.08610624846
944	0.08602252726
945	0.08591974351
946	0.08584890603
947	0.08572608058
948	0.08560706258
949	0.08544220817
950	0.08532051987
951	0.08518090183
952	0.08505066738
953	0.08492446725
954	0.08485676911
955	0.08473608794
956	0.08458757663
957	0.08449067137
958	0.08430433984
959	0.08414549013
960	0.0840756047
961	0.08397224556
962	0.08381976403
963	0.08368996505
964	0.08360081202
965	0.08346827519
966	0.08332486679
967	0.08324097836
968	0.08314837653
969	0.08301604073
970	0.08292319588
971	0.08279180843
972	0.08269469929
973	0.08255734795
974	0.08249499917
975	0.08243456878
976	0.08235365988
977	0.08228706191
978	0.08214135971
979	0.0820323754
980	0.0819155606
981	0.08185235132
982	0.08175572447
983	0.08163371515
984	0.08156338782
985	0.08144759219
986	0.08134297222
987	0.08126681626
988	0.08117212412
989	0.08106242317
990	0.08095671675
991	0.08087742898
992	0.08080394609
993	0.08067915094
994	0.08056532561
995	0.08047731782
996	0.08039185651
997	0.0802598989
998	0.08011145104
999	0.07998165444
